,method,iter,train_test,n,p,mse,r2
7698,"MLP W0.5, D1",7,train,375000.0,7,4.405936487834144,0.8973600658311257
7699,"MLP W0.5, D1",7,test,375000.0,7,4.425794846623728,0.8965104237231624
7700,ConstantImputedLR,7,train,750.0,8,18.544532797223948,0.4673028328485328
7701,ConstantImputedLR,7,test,750.0,8,15.95105420327819,0.5066505395790881
7702,ExpandedLR,7,train,750.0,8,8.590851202794186,0.7532252686444979
7703,ExpandedLR,7,test,750.0,8,326.7966940004906,-9.107480709290401
7704,EMLR,7,train,750.0,8,16.997606031040785,0.5117387598760342
7705,EMLR,7,test,750.0,8,15.025228634775774,0.5352853582464763
7706,MICELR,7,train,750.0,8,21.819340656024373,0.37323301246408547
7707,MICELR,7,test,750.0,8,24.027070962444323,0.2568677691295954
7708,"MLP W0.01, D1",7,train,750.0,8,17.26555552376781,0.504041831769184
7709,"MLP W0.01, D1",7,test,750.0,8,18.113276551990467,0.4397752587698731
7710,"MLP W0.05, D1",7,train,750.0,8,11.447741257778926,0.6711602602781838
7711,"MLP W0.05, D1",7,test,750.0,8,15.903742013421514,0.5081138562376402
7712,"MLP W0.1, D1",7,train,750.0,8,9.219301703881719,0.7351728428818838
7713,"MLP W0.1, D1",7,test,750.0,8,16.366644926303156,0.4937967522151052
7714,"MLP W0.2, D1",7,train,750.0,8,5.942971378383593,0.8292863965706863
7715,"MLP W0.2, D1",7,test,750.0,8,16.3680475100907,0.49375337176225476
7716,"MLP W0.3, D1",7,train,750.0,8,4.325019665015857,0.875762536127455
7717,"MLP W0.3, D1",7,test,750.0,8,18.026171273117615,0.4424693341447097
7718,"MLP W0.4, D1",7,train,750.0,8,3.376253435118942,0.9030161255535916
7719,"MLP W0.4, D1",7,test,750.0,8,17.792315140376356,0.4497022602844949
7720,"MLP W0.5, D1",7,train,750.0,8,2.2698436572740937,0.9347980723306418
7721,"MLP W0.5, D1",7,test,750.0,8,17.59160351226793,0.4559100614846904
7722,ConstantImputedLR,7,train,3750.0,8,17.895588886197324,0.4769570903740249
7723,ConstantImputedLR,7,test,3750.0,8,18.014438957693212,0.4910174431015111
7724,ExpandedLR,7,train,3750.0,8,6.671701980756995,0.8050029849051795
7725,ExpandedLR,7,test,3750.0,8,10.791773431501479,0.6950876767500412
7726,EMLR,7,train,3750.0,8,16.562292374504842,0.5159259832841472
7727,EMLR,7,test,3750.0,8,17.020042274605366,0.5191132704274728
7728,MICELR,7,train,3750.0,8,20.00124285381918,0.41541413781213
7729,MICELR,7,test,3750.0,8,20.898267680350358,0.4095373303784615
7730,"MLP W0.01, D1",7,train,3750.0,8,17.063782163318724,0.5012687020984334
7731,"MLP W0.01, D1",7,test,3750.0,8,17.69724681851393,0.4999794355569367
7732,"MLP W0.05, D1",7,train,3750.0,8,12.01271048473595,0.6488987825778181
7733,"MLP W0.05, D1",7,test,3750.0,8,14.204455184758775,0.5986652742132185
7734,"MLP W0.1, D1",7,train,3750.0,8,9.574810853130078,0.7201524375874455
7735,"MLP W0.1, D1",7,test,3750.0,8,12.957574843812388,0.6338948112291534
7736,"MLP W0.2, D1",7,train,3750.0,8,6.7430917658615686,0.8029164416147563
7737,"MLP W0.2, D1",7,test,3750.0,8,11.680066048129644,0.6699897290233723
7738,"MLP W0.3, D1",7,train,3750.0,8,5.378801085409626,0.842791215874326
7739,"MLP W0.3, D1",7,test,3750.0,8,11.363799982440241,0.6789255560648285
7740,"MLP W0.4, D1",7,train,3750.0,8,5.033176726328647,0.8528929438230922
7741,"MLP W0.4, D1",7,test,3750.0,8,11.398243045925055,0.6779523967807071
7742,"MLP W0.5, D1",7,train,3750.0,8,4.756235730443327,0.8609872303650845
7743,"MLP W0.5, D1",7,test,3750.0,8,10.681578625381317,0.6982011366977917
7744,ConstantImputedLR,7,train,7500.0,8,17.801401833185437,0.47976798760765305
7745,ConstantImputedLR,7,test,7500.0,8,17.72085246890586,0.47315991905712695
7746,ExpandedLR,7,train,7500.0,8,5.020753121790845,0.8532724262532408
7747,ExpandedLR,7,test,7500.0,8,6.961019841198064,0.7930492191040646
7748,EMLR,7,train,7500.0,8,16.722502063877286,0.5112979875153278
7749,EMLR,7,test,7500.0,8,16.388565556099284,0.5127687440960889
7750,MICELR,7,train,7500.0,8,19.800026200768045,0.4213597573734712
7751,MICELR,7,test,7500.0,8,19.405279316536113,0.4230819909041218
7752,"MLP W0.01, D1",7,train,7500.0,8,17.285678652815076,0.4948395932303796
7753,"MLP W0.01, D1",7,test,7500.0,8,17.221852214180725,0.48799517233013934
7754,"MLP W0.05, D1",7,train,7500.0,8,12.204046499803873,0.6433463089357918
7755,"MLP W0.05, D1",7,test,7500.0,8,12.87492078593897,0.6172292320079356
7756,"MLP W0.1, D1",7,train,7500.0,8,8.832040388754796,0.7418905439004855
7757,"MLP W0.1, D1",7,test,7500.0,8,10.558803765981862,0.6860872782226113
7758,"MLP W0.2, D1",7,train,7500.0,8,7.469798315811087,0.7817010004933983
7759,"MLP W0.2, D1",7,test,7500.0,8,9.7474313019702,0.7102093420660284
7760,"MLP W0.3, D1",7,train,7500.0,8,6.360984489866596,0.8141052152538455
7761,"MLP W0.3, D1",7,test,7500.0,8,8.843655765108858,0.7370785447654862
7762,"MLP W0.4, D1",7,train,7500.0,8,6.129348434222005,0.8208745973789076
7763,"MLP W0.4, D1",7,test,7500.0,8,8.97171151975723,0.7332714534157597
7764,"MLP W0.5, D1",7,train,7500.0,8,5.655170495223557,0.8347320758937373
7765,"MLP W0.5, D1",7,test,7500.0,8,8.778174639681854,0.7390252954356769
7766,ConstantImputedLR,7,train,18750.0,8,17.392427660494914,0.4671844048001742
7767,ConstantImputedLR,7,test,18750.0,8,17.88077643867425,0.4796308027704367
7768,ExpandedLR,7,train,18750.0,8,5.425571810304872,0.8337880524883134
7769,ExpandedLR,7,test,18750.0,8,6.1550151578045496,0.8208757708264249
7770,EMLR,7,train,18750.0,8,16.383826575047408,0.49808281634754825
7771,EMLR,7,test,18750.0,8,16.70912775822161,0.513728308847607
7772,MICELR,7,train,18750.0,8,20.93603749161651,0.35862620819984525
7773,MICELR,7,test,18750.0,8,21.092342461977672,0.38616729803238115
7774,"MLP W0.01, D1",7,train,18750.0,8,16.641818029581533,0.4901792692932001
7775,"MLP W0.01, D1",7,test,18750.0,8,17.247550579147834,0.4980590423559428
7776,"MLP W0.05, D1",7,train,18750.0,8,11.235180369503778,0.6558111706652796
7777,"MLP W0.05, D1",7,test,18750.0,8,12.138451452194332,0.6467448570003642
7778,"MLP W0.1, D1",7,train,18750.0,8,8.581401055595194,0.7371094823369093
7779,"MLP W0.1, D1",7,test,18750.0,8,9.4352503311987,0.7254138455706864
7780,"MLP W0.2, D1",7,train,18750.0,8,6.98438420642007,0.7860339625559738
7781,"MLP W0.2, D1",7,test,18750.0,8,8.113625901904284,0.7638759697222653
7782,"MLP W0.3, D1",7,train,18750.0,8,6.477969125026771,0.8015479470484101
7783,"MLP W0.3, D1",7,test,18750.0,8,7.859455099438483,0.77127288880416
7784,"MLP W0.4, D1",7,train,18750.0,8,6.2348452754578005,0.8089960262437947
7785,"MLP W0.4, D1",7,test,18750.0,8,7.722053941841354,0.7752715591260251
7786,"MLP W0.5, D1",7,train,18750.0,8,5.954851290087904,0.8175736190260887
7787,"MLP W0.5, D1",7,test,18750.0,8,7.580533307426014,0.7793901151168514
7788,ConstantImputedLR,7,train,37500.0,8,17.488832478617052,0.4715891679069173
7789,ConstantImputedLR,7,test,37500.0,8,17.961440292769023,0.46462644846920187
7790,ExpandedLR,7,train,37500.0,8,5.703470121970935,0.827674294630386
7791,ExpandedLR,7,test,37500.0,8,6.046075797787411,0.819785661955574
7792,EMLR,7,train,37500.0,8,16.45964892805441,0.5026851108175856
7793,EMLR,7,test,37500.0,8,16.9036385826763,0.4961561615165282
7794,MICELR,7,train,37500.0,8,20.97621130030139,0.3662208566006536
7795,MICELR,7,test,37500.0,8,21.005605580973253,0.3738895389993755
7796,"MLP W0.01, D1",7,train,37500.0,8,16.714377785892506,0.49498868580505717
7797,"MLP W0.01, D1",7,test,37500.0,8,17.219721291853894,0.4867347387446578
7798,"MLP W0.05, D1",7,train,37500.0,8,10.891045919308585,0.6709359161841031
7799,"MLP W0.05, D1",7,test,37500.0,8,11.31294685723224,0.6627969450938791
7800,"MLP W0.1, D1",7,train,37500.0,8,8.460312928051648,0.7443785341562636
7801,"MLP W0.1, D1",7,test,37500.0,8,8.952430764001479,0.733156440973913
7802,"MLP W0.2, D1",7,train,37500.0,8,7.030978458887061,0.7875647112274907
7803,"MLP W0.2, D1",7,test,37500.0,8,7.591815479655463,0.7737120659780319
7804,"MLP W0.3, D1",7,train,37500.0,8,6.75218289168767,0.7959882922657227
7805,"MLP W0.3, D1",7,test,37500.0,8,7.392137940573668,0.7796638199307585
7806,"MLP W0.4, D1",7,train,37500.0,8,6.194776449759369,0.812829874009587
7807,"MLP W0.4, D1",7,test,37500.0,8,7.078898045246101,0.7890005074407334
7808,"MLP W0.5, D1",7,train,37500.0,8,6.186668999574378,0.8130748340149871
7809,"MLP W0.5, D1",7,test,37500.0,8,7.080215208559727,0.7889612469811228
7810,ConstantImputedLR,7,train,75000.0,8,17.497258853986242,0.4726958001417553
7811,ConstantImputedLR,7,test,75000.0,8,17.382222407570403,0.46620470852858964
7812,ExpandedLR,7,train,75000.0,8,5.786547548239978,0.8256143519205452
7813,ExpandedLR,7,test,75000.0,8,5.860514640084027,0.8200278970591437
7814,EMLR,7,train,75000.0,8,16.457015515588175,0.504044978078098
7815,EMLR,7,test,75000.0,8,16.3388389576657,0.4982462484248781
7816,MICELR,7,train,75000.0,8,20.345426913714395,0.38686229945861206
7817,MICELR,7,test,75000.0,8,20.248809298975758,0.3781739291870817
7818,"MLP W0.01, D1",7,train,75000.0,8,17.29316535190434,0.4788464413198761
7819,"MLP W0.01, D1",7,test,75000.0,8,17.13679428679328,0.47374162597180725
7820,"MLP W0.05, D1",7,train,75000.0,8,10.914599918581391,0.6710733706994771
7821,"MLP W0.05, D1",7,test,75000.0,8,10.821438987757578,0.6676815516930472
7822,"MLP W0.1, D1",7,train,75000.0,8,8.287501300949403,0.7502446366720064
7823,"MLP W0.1, D1",7,test,75000.0,8,8.296391201702352,0.7452239158011927
7824,"MLP W0.2, D1",7,train,75000.0,8,7.03980847685917,0.7878455930141415
7825,"MLP W0.2, D1",7,test,75000.0,8,7.131579208782766,0.7809944371241225
7826,"MLP W0.3, D1",7,train,75000.0,8,6.703750453431324,0.7979731683462737
7827,"MLP W0.3, D1",7,test,75000.0,8,6.847584979428458,0.7897156914539691
7828,"MLP W0.4, D1",7,train,75000.0,8,6.411791535797871,0.8067717558701197
7829,"MLP W0.4, D1",7,test,75000.0,8,6.644695239993335,0.7959462864296244
7830,"MLP W0.5, D1",7,train,75000.0,8,6.258637555147137,0.8113872638131677
7831,"MLP W0.5, D1",7,test,75000.0,8,6.542127138821905,0.799096077530941
7832,ConstantImputedLR,7,train,375000.0,8,17.493481145395656,0.4720926076084482
7833,ConstantImputedLR,7,test,375000.0,8,17.501348217493145,0.4703371022722068
7834,ExpandedLR,7,train,375000.0,8,5.80280461361926,0.8248865719365586
7835,ExpandedLR,7,test,375000.0,8,5.853905852433306,0.8228366924482784
7836,EMLR,7,train,375000.0,8,16.44132022978692,0.503844065235366
7837,EMLR,7,test,375000.0,8,16.408025113533995,0.503425563583829
7838,MICELR,7,train,375000.0,8,19.939555277566722,0.39827650399943426
7839,MICELR,7,test,375000.0,8,19.769109368960358,0.40170530728626086
7840,"MLP W0.01, D1",7,train,375000.0,8,16.796990681505378,0.49311086358402756
7841,"MLP W0.01, D1",7,test,375000.0,8,16.803630020561968,0.4914529293154398
7842,"MLP W0.05, D1",7,train,375000.0,8,10.951010413220642,0.6695272196970555
7843,"MLP W0.05, D1",7,test,375000.0,8,11.008407396246684,0.6668402406258007
7844,"MLP W0.1, D1",7,train,375000.0,8,8.097806089735569,0.7556294449689964
7845,"MLP W0.1, D1",7,test,375000.0,8,8.135196017788454,0.7537954537663251
7846,"MLP W0.2, D1",7,train,375000.0,8,6.742528982629127,0.7965281544730701
7847,"MLP W0.2, D1",7,test,375000.0,8,6.818733426799797,0.7936370352278227
7848,"MLP W0.3, D1",7,train,375000.0,8,6.314852361683881,0.8094343135087437
7849,"MLP W0.3, D1",7,test,375000.0,8,6.389175613780607,0.8066372243079957
7850,"MLP W0.4, D1",7,train,375000.0,8,6.267215270344029,0.8108718760191054
7851,"MLP W0.4, D1",7,test,375000.0,8,6.376003802792005,0.807035857572693
7852,"MLP W0.5, D1",7,train,375000.0,8,6.136389789105187,0.8148198460134792
7853,"MLP W0.5, D1",7,test,375000.0,8,6.250184671165337,0.8108436628353966
7854,ConstantImputedLR,7,train,750.0,9,27.42173198093946,0.47298675002380275
7855,ConstantImputedLR,7,test,750.0,9,30.263412501400865,0.39449084545976565
7856,ExpandedLR,7,train,750.0,9,8.030350301476,0.8456661667552623
7857,ExpandedLR,7,test,750.0,9,56854.262084413516,-1136.5378161715435
7858,EMLR,7,train,750.0,9,26.57258713046182,0.48930630954913956
7859,EMLR,7,test,750.0,9,28.256582218552143,0.43464342599962447
7860,MICELR,7,train,750.0,9,30.876080048326248,0.4065982665097816
7861,MICELR,7,test,750.0,9,31.28558183454277,0.3740393220673174
7862,"MLP W0.01, D1",7,train,750.0,9,22.05073430873994,0.5762109716305185
7863,"MLP W0.01, D1",7,test,750.0,9,33.351661816405134,0.33270127590441123
7864,"MLP W0.05, D1",7,train,750.0,9,14.444568826027991,0.7223924744505116
7865,"MLP W0.05, D1",7,test,750.0,9,31.0414178846309,0.37892454467311243
7866,"MLP W0.1, D1",7,train,750.0,9,10.166529563368167,0.8046113283473866
7867,"MLP W0.1, D1",7,test,750.0,9,30.431832667922087,0.3911211014616931
7868,"MLP W0.2, D1",7,train,750.0,9,5.371216391559346,0.8967715748659237
7869,"MLP W0.2, D1",7,test,750.0,9,33.81138943512588,0.3235030639804416
7870,"MLP W0.3, D1",7,train,750.0,9,3.0876585742207414,0.9406588547671599
7871,"MLP W0.3, D1",7,test,750.0,9,29.357206790466694,0.41262217330793494
7872,"MLP W0.4, D1",7,train,750.0,9,1.70512158789488,0.9672295801641677
7873,"MLP W0.4, D1",7,test,750.0,9,31.617589141295603,0.36739653306909126
7874,"MLP W0.5, D1",7,train,750.0,9,1.1187668010063148,0.9784986255363578
7875,"MLP W0.5, D1",7,test,750.0,9,30.947039003622038,0.3808128735733475
7876,ConstantImputedLR,7,train,3750.0,9,29.822930459925733,0.42681407062080867
7877,ConstantImputedLR,7,test,3750.0,9,30.40623038959531,0.3999504803689985
7878,ExpandedLR,7,train,3750.0,9,7.088259813296187,0.8637662119011136
7879,ExpandedLR,7,test,3750.0,9,25.166163444497947,0.5033601965012524
7880,EMLR,7,train,3750.0,9,28.165125006657597,0.4586764914093442
7881,EMLR,7,test,3750.0,9,28.58671575399757,0.43585755826266603
7882,MICELR,7,train,3750.0,9,35.549252090195445,0.3167562414621081
7883,MICELR,7,test,3750.0,9,37.8188846814482,0.2536659988655283
7884,"MLP W0.01, D1",7,train,3750.0,9,25.356871420991766,0.5126501089113287
7885,"MLP W0.01, D1",7,test,3750.0,9,27.536135091007147,0.456590165168675
7886,"MLP W0.05, D1",7,train,3750.0,9,18.173079801743967,0.6507199837439863
7887,"MLP W0.05, D1",7,test,3750.0,9,23.93291948450231,0.5276975588214576
7888,"MLP W0.1, D1",7,train,3750.0,9,14.425180094221345,0.7227532596141437
7889,"MLP W0.1, D1",7,test,3750.0,9,22.75070618286602,0.5510278603635712
7890,"MLP W0.2, D1",7,train,3750.0,9,8.49408183057838,0.8367468215497728
7891,"MLP W0.2, D1",7,test,3750.0,9,21.989677742136827,0.5660463202132126
7892,"MLP W0.3, D1",7,train,3750.0,9,5.8473124000129,0.8876167720380282
7893,"MLP W0.3, D1",7,test,3750.0,9,24.073613739040773,0.5249210383922913
7894,"MLP W0.4, D1",7,train,3750.0,9,4.773525676418581,0.908254564220976
7895,"MLP W0.4, D1",7,test,3750.0,9,22.878755140146172,0.5485008876240797
7896,"MLP W0.5, D1",7,train,3750.0,9,3.5538275773963606,0.9316967202287335
7897,"MLP W0.5, D1",7,test,3750.0,9,23.705798972930662,0.5321796518701754
7898,ConstantImputedLR,7,train,7500.0,9,29.995488874115757,0.4133344795116808
7899,ConstantImputedLR,7,test,7500.0,9,30.86998830549967,0.42604228442567205
7900,ExpandedLR,7,train,7500.0,9,7.843583905022858,0.8465915907073314
7901,ExpandedLR,7,test,7500.0,9,14.508795333905558,0.7302417175162867
7902,EMLR,7,train,7500.0,9,28.314075435569276,0.446220334255397
7903,EMLR,7,test,7500.0,9,29.412973127785545,0.45313219112346426
7904,MICELR,7,train,7500.0,9,33.40670142226068,0.3466164208911836
7905,MICELR,7,test,7500.0,9,34.448280680905484,0.3595120189419284
7906,"MLP W0.01, D1",7,train,7500.0,9,25.14074302079513,0.5082858241898667
7907,"MLP W0.01, D1",7,test,7500.0,9,27.42616350796785,0.49007242898123193
7908,"MLP W0.05, D1",7,train,7500.0,9,18.583245064568814,0.6365403749903497
7909,"MLP W0.05, D1",7,test,7500.0,9,23.51594287558979,0.5627741507746113
7910,"MLP W0.1, D1",7,train,7500.0,9,14.729104502245768,0.7119214227378853
7911,"MLP W0.1, D1",7,test,7500.0,9,20.869378322711615,0.6119810416181473
7912,"MLP W0.2, D1",7,train,7500.0,9,10.93601088624251,0.7861084863270955
7913,"MLP W0.2, D1",7,test,7500.0,9,20.298328171524894,0.6225984295163834
7914,"MLP W0.3, D1",7,train,7500.0,9,9.209567524511392,0.8198750569489069
7915,"MLP W0.3, D1",7,test,7500.0,9,18.622073420853813,0.6537646009413458
7916,"MLP W0.4, D1",7,train,7500.0,9,7.604285368443983,0.851271901173459
7917,"MLP W0.4, D1",7,test,7500.0,9,17.88674988789187,0.6674362813777033
7918,"MLP W0.5, D1",7,train,7500.0,9,6.870177619060131,0.8656299170302512
7919,"MLP W0.5, D1",7,test,7500.0,9,17.649256618725495,0.6718519323616308
7920,ConstantImputedLR,7,train,18750.0,9,30.126314689234267,0.4166271657797954
7921,ConstantImputedLR,7,test,18750.0,9,29.692252697538166,0.4347355765766371
7922,ExpandedLR,7,train,18750.0,9,7.787161306367905,0.849207630980196
7923,ExpandedLR,7,test,18750.0,9,9.867836361958286,0.8121416758641246
7924,EMLR,7,train,18750.0,9,28.527438935594162,0.44758816082975783
7925,EMLR,7,test,18750.0,9,28.087049995427876,0.4652945236908528
7926,MICELR,7,train,18750.0,9,33.16213494988539,0.3578408493017283
7927,MICELR,7,test,18750.0,9,32.57242390649305,0.37990449540624693
7928,"MLP W0.01, D1",7,train,18750.0,9,25.22303334492247,0.5115754249451427
7929,"MLP W0.01, D1",7,test,18750.0,9,25.221724901668495,0.519842972861861
7930,"MLP W0.05, D1",7,train,18750.0,9,18.494591643881662,0.6418665058659787
7931,"MLP W0.05, D1",7,test,18750.0,9,19.610209814559486,0.6266718441017036
7932,"MLP W0.1, D1",7,train,18750.0,9,13.965147272153848,0.7295757005628616
7933,"MLP W0.1, D1",7,test,18750.0,9,16.159974807730606,0.6923554795495432
7934,"MLP W0.2, D1",7,train,18750.0,9,11.146426988448193,0.7841580435325102
7935,"MLP W0.2, D1",7,test,18750.0,9,14.753398809113172,0.7191330830866958
7936,"MLP W0.3, D1",7,train,18750.0,9,10.027136831152575,0.8058322336255208
7937,"MLP W0.3, D1",7,test,18750.0,9,13.865073345129575,0.7360445241392168
7938,"MLP W0.4, D1",7,train,18750.0,9,9.29955839308904,0.8199212285759159
7939,"MLP W0.4, D1",7,test,18750.0,9,13.305624954476512,0.7466949882585612
7940,"MLP W0.5, D1",7,train,18750.0,9,8.390493591681732,0.8375245668918474
7941,"MLP W0.5, D1",7,test,18750.0,9,13.338815771031365,0.7460631201421893
7942,ConstantImputedLR,7,train,37500.0,9,29.869336512122718,0.42057411679409473
7943,ConstantImputedLR,7,test,37500.0,9,30.757945185357002,0.4114533681370163
7944,ExpandedLR,7,train,37500.0,9,8.327062022269951,0.8384659376412367
7945,ExpandedLR,7,test,37500.0,9,9.65005859117822,0.8153482150094263
7946,EMLR,7,train,37500.0,9,28.35031877289305,0.4500410651075053
7947,EMLR,7,test,37500.0,9,29.218283734593257,0.4409144571530561
7948,MICELR,7,train,37500.0,9,33.27072994271691,0.3545915533095354
7949,MICELR,7,test,37500.0,9,34.3570243393014,0.34258576657595097
7950,"MLP W0.01, D1",7,train,37500.0,9,24.774653275810838,0.5194042777069842
7951,"MLP W0.01, D1",7,test,37500.0,9,25.874746297504185,0.5048923232051549
7952,"MLP W0.05, D1",7,train,37500.0,9,17.80666953322901,0.6545740071240149
7953,"MLP W0.05, D1",7,test,37500.0,9,19.083402284472307,0.6348432227403951
7954,"MLP W0.1, D1",7,train,37500.0,9,13.988772041604555,0.7286362021505524
7955,"MLP W0.1, D1",7,test,37500.0,9,15.643605507487859,0.7006629904520282
7956,"MLP W0.2, D1",7,train,37500.0,9,11.734394393101773,0.7723681665192027
7957,"MLP W0.2, D1",7,test,37500.0,9,13.83630789992196,0.7352452394708386
7958,"MLP W0.3, D1",7,train,37500.0,9,10.194637306526518,0.8022374309218225
7959,"MLP W0.3, D1",7,test,37500.0,9,12.778406681472699,0.7554879505885655
7960,"MLP W0.4, D1",7,train,37500.0,9,9.497427920481858,0.8157623769521575
7961,"MLP W0.4, D1",7,test,37500.0,9,12.311149477082507,0.7644288161828148
7962,"MLP W0.5, D1",7,train,37500.0,9,9.360166043858678,0.8184250770111496
7963,"MLP W0.5, D1",7,test,37500.0,9,12.249132845132047,0.7656154910284187
7964,ConstantImputedLR,7,train,75000.0,9,30.120004007995,0.4224699075935149
7965,ConstantImputedLR,7,test,75000.0,9,30.35704875145835,0.4219515226656899
7966,ExpandedLR,7,train,75000.0,9,8.68642682356845,0.8334438174455077
7967,ExpandedLR,7,test,75000.0,9,9.170922973177486,0.825370440196667
7968,EMLR,7,train,75000.0,9,28.597434284132706,0.45166412128233446
7969,EMLR,7,test,75000.0,9,28.816963073078256,0.45127730425403434
7970,MICELR,7,train,75000.0,9,34.21735651412734,0.3439060278921565
7971,MICELR,7,test,75000.0,9,34.24326795875866,0.34795147365699397
7972,"MLP W0.01, D1",7,train,75000.0,9,24.7761729391509,0.524934145319877
7973,"MLP W0.01, D1",7,test,75000.0,9,25.11645069526047,0.5217411877121251
7974,"MLP W0.05, D1",7,train,75000.0,9,17.781881330394416,0.6590448140319669
7975,"MLP W0.05, D1",7,test,75000.0,9,18.102209025054677,0.6553039641965337
7976,"MLP W0.1, D1",7,train,75000.0,9,13.376656271360014,0.7435119354420499
7977,"MLP W0.1, D1",7,test,75000.0,9,13.989069274128887,0.7336249561200867
7978,"MLP W0.2, D1",7,train,75000.0,9,11.281830572249321,0.783678758768559
7979,"MLP W0.2, D1",7,test,75000.0,9,12.13821340038009,0.7688683168415191
7980,"MLP W0.3, D1",7,train,75000.0,9,10.305716771245306,0.8023950608495101
7981,"MLP W0.3, D1",7,test,75000.0,9,11.422626663534855,0.7824942732716265
7982,"MLP W0.4, D1",7,train,75000.0,9,9.784374077036537,0.8123914437942772
7983,"MLP W0.4, D1",7,test,75000.0,9,11.080721955680735,0.7890047050789678
7984,"MLP W0.5, D1",7,train,75000.0,9,9.50220958456063,0.8178017513549993
7985,"MLP W0.5, D1",7,test,75000.0,9,11.012842010901004,0.7902972516319187
7986,ConstantImputedLR,7,train,375000.0,9,30.172889864397327,0.42289233291770933
7987,ConstantImputedLR,7,test,375000.0,9,30.026501978049275,0.4216472640979949
7988,ExpandedLR,7,train,375000.0,9,8.863084141448061,0.8304784912876192
7989,ExpandedLR,7,test,375000.0,9,9.004507461500458,0.8265604988014944
7990,EMLR,7,train,375000.0,9,28.646751392861386,0.45208231826252976
7991,EMLR,7,test,375000.0,9,28.501754496263768,0.45101604898992165
7992,MICELR,7,train,375000.0,9,33.464223892303146,0.3599399902362561
7993,MICELR,7,test,375000.0,9,33.281066203891214,0.3589597713770476
7994,"MLP W0.01, D1",7,train,375000.0,9,26.598592607399112,0.49125682702865725
7995,"MLP W0.01, D1",7,test,375000.0,9,26.57412925842349,0.4881448271244403
7996,"MLP W0.05, D1",7,train,375000.0,9,17.05832804152195,0.6737305592997502
7997,"MLP W0.05, D1",7,test,375000.0,9,17.212831573108552,0.6684566107565456
7998,"MLP W0.1, D1",7,train,375000.0,9,13.298503568699926,0.7456435759150236
7999,"MLP W0.1, D1",7,test,375000.0,9,13.3941062316541,0.7420106414759102
8000,"MLP W0.2, D1",7,train,375000.0,9,10.667160079047921,0.7959724807507876
8001,"MLP W0.2, D1",7,test,375000.0,9,10.876570907851935,0.7905019190584719
8002,"MLP W0.3, D1",7,train,375000.0,9,10.054708880606189,0.8076866481349174
8003,"MLP W0.3, D1",7,test,375000.0,9,10.350456403243504,0.8006356257206884
8004,"MLP W0.4, D1",7,train,375000.0,9,9.744803514389025,0.8136141136086473
8005,"MLP W0.4, D1",7,test,375000.0,9,10.060706795715996,0.8062166114233378
8006,"MLP W0.5, D1",7,train,375000.0,9,9.516563418041551,0.8179795923589327
8007,"MLP W0.5, D1",7,test,375000.0,9,9.896609813456697,0.8093773505168328
8008,ConstantImputedLR,7,train,750.0,10,38.50690076389689,0.40473940297714106
8009,ConstantImputedLR,7,test,750.0,10,38.99005807095233,0.436502653776189
8010,ExpandedLR,7,train,750.0,10,5.821997606492302,0.9100003972702075
8011,ExpandedLR,7,test,750.0,10,292926.069783645,-4232.465430148387
8012,EMLR,7,train,750.0,10,36.41824860741165,0.43702692300545154
8013,EMLR,7,test,750.0,10,35.65295307125513,0.4847316101931717
8014,MICELR,7,train,750.0,10,43.381218147552495,0.3293895561103659
8015,MICELR,7,test,750.0,10,51.40877472552012,0.2570232114624611
8016,"MLP W0.01, D1",7,train,750.0,10,23.86398712925032,0.6310975190394472
8017,"MLP W0.01, D1",7,test,750.0,10,36.90734246917374,0.46660275550995645
8018,"MLP W0.05, D1",7,train,750.0,10,10.09966155190617,0.8438739434789019
8019,"MLP W0.05, D1",7,test,750.0,10,44.189881400821385,0.3613530696980676
8020,"MLP W0.1, D1",7,train,750.0,10,4.239373852214766,0.9344654552765654
8021,"MLP W0.1, D1",7,test,750.0,10,44.18585475785755,0.361411264087524
8022,"MLP W0.2, D1",7,train,750.0,10,0.8861069226002267,0.9863020776715524
8023,"MLP W0.2, D1",7,test,750.0,10,45.980898081887986,0.33546869822606173
8024,"MLP W0.3, D1",7,train,750.0,10,0.219738388114575,0.9966031645886039
8025,"MLP W0.3, D1",7,test,750.0,10,48.41274034946743,0.3003229012713039
8026,"MLP W0.4, D1",7,train,750.0,10,0.10368096450333929,0.9983972433094894
8027,"MLP W0.4, D1",7,test,750.0,10,49.24881579788725,0.2882396595492701
8028,"MLP W0.5, D1",7,train,750.0,10,0.06888667195312935,0.9989351123912786
8029,"MLP W0.5, D1",7,test,750.0,10,47.0665364220345,0.3197786902112457
8030,ConstantImputedLR,7,train,3750.0,10,37.16803478951773,0.39675288748700566
8031,ConstantImputedLR,7,test,3750.0,10,35.0465617676791,0.379086698341092
8032,ExpandedLR,7,train,3750.0,10,4.337052593366182,0.9296084802820136
8033,ExpandedLR,7,test,3750.0,10,255.00485681161965,-3.517872783971109
8034,EMLR,7,train,3750.0,10,34.30269573142488,0.44325810421298373
8035,EMLR,7,test,3750.0,10,31.94298495998523,0.43407218123643265
8036,MICELR,7,train,3750.0,10,37.84162549106778,0.38582033084184597
8037,MICELR,7,test,3750.0,10,34.44942951678559,0.38966597741237696
8038,"MLP W0.01, D1",7,train,3750.0,10,26.694013081593152,0.5667490518654859
