,method,iter,train_test,n,p,mse,r2
1452,"MLP W1, D1",2,train,750.0,4,3.4292460967182365,0.6500224152531352
1453,"MLP W1, D1",2,test,750.0,4,3.3849666051491605,0.6925810731516173
1454,"MLP W2, D1",2,train,750.0,4,3.2816369400581196,0.6650869205926229
1455,"MLP W2, D1",2,test,750.0,4,3.405040428494851,0.6907579906960064
1456,"MLP W4, D1",2,train,750.0,4,3.2298300864835254,0.6703741577800393
1457,"MLP W4, D1",2,test,750.0,4,3.3752081815584436,0.6934673223995202
1458,ConstantImputedLR,2,train,3750.0,4,4.0168675273551475,0.6034599639233134
1459,ConstantImputedLR,2,test,3750.0,4,3.773369959236613,0.6159319730190111
1460,ExpandedLR,2,train,3750.0,4,3.3522233578104883,0.669072788138837
1461,ExpandedLR,2,test,3750.0,4,3.241762802146918,0.6700409827790077
1462,EMLR,2,train,3750.0,4,3.372807042149119,0.6670407930893
1463,EMLR,2,test,3750.0,4,3.2135877043274816,0.6729087520002628
1464,MICELR,2,train,3750.0,4,3.554558493026577,0.6490985218052401
1465,MICELR,2,test,3750.0,4,3.427050850091103,0.6511816565624289
1466,"MLP W0.3, D1",2,train,3750.0,4,4.019739313517979,0.6031764648582187
1467,"MLP W0.3, D1",2,test,3750.0,4,3.78496608465955,0.6147516750201601
1468,"MLP W0.5, D1",2,train,3750.0,4,3.636112692019706,0.6410475953580255
1469,"MLP W0.5, D1",2,test,3750.0,4,3.4317882835701545,0.650699462463014
1470,"MLP W1, D1",2,train,3750.0,4,3.458005429430431,0.6586301170248962
1471,"MLP W1, D1",2,test,3750.0,4,3.316012681114388,0.6624835461039188
1472,"MLP W2, D1",2,train,3750.0,4,3.396941276062354,0.6646582923168788
1473,"MLP W2, D1",2,test,3750.0,4,3.3193739841961856,0.6621414198198128
1474,"MLP W4, D1",2,train,3750.0,4,3.3506632255901554,0.6692268024006274
1475,"MLP W4, D1",2,test,3750.0,4,3.3156310764434545,0.6625223872869026
1476,ConstantImputedLR,2,train,7500.0,4,3.92150087480047,0.6070192950172815
1477,ConstantImputedLR,2,test,7500.0,4,3.7635479197151516,0.6144544146871322
1478,ExpandedLR,2,train,7500.0,4,3.259290879793692,0.673380557960416
1479,ExpandedLR,2,test,7500.0,4,3.238981102142902,0.6681921177882817
1480,EMLR,2,train,7500.0,4,3.2654005845034004,0.6727682933860316
1481,EMLR,2,test,7500.0,4,3.2230444372289053,0.6698247025017684
1482,MICELR,2,train,7500.0,4,3.4514424610431957,0.6541246999933267
1483,MICELR,2,test,7500.0,4,3.4235290707081103,0.6492866445283161
1484,"MLP W0.3, D1",2,train,7500.0,4,3.914841132121838,0.6076866798927177
1485,"MLP W0.3, D1",2,test,7500.0,4,3.7278867764836594,0.618107615505458
1486,"MLP W0.5, D1",2,train,7500.0,4,3.5474941445461834,0.644499186828115
1487,"MLP W0.5, D1",2,test,7500.0,4,3.45182782153312,0.6463876623223774
1488,"MLP W1, D1",2,train,7500.0,4,3.371715033436394,0.6621143299099523
1489,"MLP W1, D1",2,test,7500.0,4,3.334133472411159,0.6584445133810661
1490,"MLP W2, D1",2,train,7500.0,4,3.321053291936369,0.6671912347802962
1491,"MLP W2, D1",2,test,7500.0,4,3.2857911377565507,0.6633968015164626
1492,"MLP W4, D1",2,train,7500.0,4,3.2591059099171775,0.6733990941267446
1493,"MLP W4, D1",2,test,7500.0,4,3.2580160430282374,0.6662421393154188
1494,ConstantImputedLR,2,train,18750.0,4,3.8812506532461764,0.6128405999366732
1495,ConstantImputedLR,2,test,18750.0,4,3.8339530957650694,0.6097551758760632
1496,ExpandedLR,2,train,18750.0,4,3.2121609845546484,0.6795830955553275
1497,ExpandedLR,2,test,18750.0,4,3.267247700831023,0.6674381578145764
1498,EMLR,2,train,18750.0,4,3.2165305663226507,0.6791472245418404
1499,EMLR,2,test,18750.0,4,3.253011008572307,0.6688872614754287
1500,MICELR,2,train,18750.0,4,3.379769782428594,0.6628639172729511
1501,MICELR,2,test,18750.0,4,3.457358178003016,0.6480874699279533
1502,"MLP W0.3, D1",2,train,18750.0,4,3.8617819324649583,0.6147826281464082
1503,"MLP W0.3, D1",2,test,18750.0,4,3.821025352344171,0.611071046162317
1504,"MLP W0.5, D1",2,train,18750.0,4,3.697593470392425,0.6311606238370902
1505,"MLP W0.5, D1",2,test,18750.0,4,3.663563124157649,0.6270985817137269
1506,"MLP W1, D1",2,train,18750.0,4,3.3598445387408806,0.6648514841892488
1507,"MLP W1, D1",2,test,18750.0,4,3.3931275747571985,0.6546252808611975
1508,"MLP W2, D1",2,train,18750.0,4,3.24193155151798,0.6766134458535158
1509,"MLP W2, D1",2,test,18750.0,4,3.2998874389888857,0.6641158717670668
1510,"MLP W4, D1",2,train,18750.0,4,3.2180966290093886,0.6789910079136379
1511,"MLP W4, D1",2,test,18750.0,4,3.2920393764523848,0.6649146989065156
1512,ConstantImputedLR,2,train,37500.0,4,3.8362618865536477,0.6154590461676133
1513,ConstantImputedLR,2,test,37500.0,4,3.891853154319037,0.6209211074029884
1514,ExpandedLR,2,train,37500.0,4,3.1904395289781684,0.6801952797023523
1515,ExpandedLR,2,test,37500.0,4,3.2655070683832985,0.6819292110554852
1516,EMLR,2,train,37500.0,4,3.1916724509339525,0.680071693513792
1517,EMLR,2,test,37500.0,4,3.2635933157854318,0.6821156166537281
1518,MICELR,2,train,37500.0,4,3.374073404478147,0.6617881042464198
1519,MICELR,2,test,37500.0,4,3.4632172671252976,0.6626716080004784
1520,"MLP W0.3, D1",2,train,37500.0,4,3.8200667015389618,0.6170824264469597
1521,"MLP W0.3, D1",2,test,37500.0,4,3.8799605731107154,0.6220794826899818
1522,"MLP W0.5, D1",2,train,37500.0,4,3.461549408900596,0.6530196449564118
1523,"MLP W0.5, D1",2,test,37500.0,4,3.515657215407299,0.6575637900190818
1524,"MLP W1, D1",2,train,37500.0,4,3.3042003890433533,0.6687920671657968
1525,"MLP W1, D1",2,test,37500.0,4,3.3792212421476715,0.6708530883566253
1526,"MLP W2, D1",2,train,37500.0,4,3.213258058874553,0.6779079855835216
1527,"MLP W2, D1",2,test,37500.0,4,3.2979032666053523,0.6787737181683138
1528,"MLP W4, D1",2,train,37500.0,4,3.195240900824194,0.6797139976199569
1529,"MLP W4, D1",2,test,37500.0,4,3.280969340313584,0.6804231365228781
1530,ConstantImputedLR,2,train,75000.0,4,3.8506185114305738,0.6178493703234127
1531,ConstantImputedLR,2,test,75000.0,4,3.9116777123199853,0.6130949944012594
1532,ExpandedLR,2,train,75000.0,4,3.205969226019929,0.681826918244335
1533,ExpandedLR,2,test,75000.0,4,3.254169761025133,0.6781292677453363
1534,EMLR,2,train,75000.0,4,3.2072345441333896,0.6817013430640452
1535,EMLR,2,test,75000.0,4,3.2510638544868997,0.6784364737257215
1536,MICELR,2,train,75000.0,4,3.3708274076014053,0.6654657394592436
1537,MICELR,2,test,75000.0,4,3.4061673559055023,0.663095148213207
1538,"MLP W0.3, D1",2,train,75000.0,4,3.832290114270543,0.6196683530387548
1539,"MLP W0.3, D1",2,test,75000.0,4,3.8997186701785527,0.61427786620384
1540,"MLP W0.5, D1",2,train,75000.0,4,3.472419491357401,0.6553833387586125
1541,"MLP W0.5, D1",2,test,75000.0,4,3.5307437459288047,0.6507732668047179
1542,"MLP W1, D1",2,train,75000.0,4,3.293778266559195,0.6731124013339307
1543,"MLP W1, D1",2,test,75000.0,4,3.348335872880084,0.6688152744376301
1544,"MLP W2, D1",2,train,75000.0,4,3.227019802394102,0.6797377756838436
1545,"MLP W2, D1",2,test,75000.0,4,3.284451523697125,0.6751340911439393
1546,"MLP W4, D1",2,train,75000.0,4,3.214037782646748,0.6810261627328849
1547,"MLP W4, D1",2,test,75000.0,4,3.26934905057034,0.6766278804792084
1548,ConstantImputedLR,2,train,750.0,6,7.558100714635179,0.6377915228724181
1549,ConstantImputedLR,2,test,750.0,6,6.831640245753889,0.662241599128728
1550,ExpandedLR,2,train,750.0,6,8.785605914948016,0.5789655286103185
1551,ExpandedLR,2,test,750.0,6,10.58817522333104,0.4765173511881162
1552,EMLR,2,train,750.0,6,5.823442345799319,0.7209219269031588
1553,EMLR,2,test,750.0,6,4.636394789255813,0.7707752115898879
1554,MICELR,2,train,750.0,6,6.551551118328368,0.6860286144641872
1555,MICELR,2,test,750.0,6,5.5070403893523405,0.7277302245829995
1556,"MLP W0.3, D1",2,train,750.0,6,9.606050775133644,0.5396471740930842
1557,"MLP W0.3, D1",2,test,750.0,6,8.781999913537966,0.5658152155930887
1558,"MLP W0.5, D1",2,train,750.0,6,8.343323403284803,0.6001611280152712
1559,"MLP W0.5, D1",2,test,750.0,6,7.3637765520090905,0.635932616017679
1560,"MLP W1, D1",2,train,750.0,6,5.7305892844371,0.7253717440228908
1561,"MLP W1, D1",2,test,750.0,6,5.967231093021188,0.7049782542544064
1562,"MLP W2, D1",2,train,750.0,6,5.417547872305179,0.7403736945720036
1563,"MLP W2, D1",2,test,750.0,6,5.7998629746076675,0.7132529856510603
1564,"MLP W4, D1",2,train,750.0,6,4.809195022675599,0.7695279183036189
1565,"MLP W4, D1",2,test,750.0,6,5.800887163822383,0.7132023494203884
1566,ConstantImputedLR,2,train,3750.0,6,7.163903436119504,0.6454185962549953
1567,ConstantImputedLR,2,test,3750.0,6,7.103625304636195,0.6423869189994605
1568,ExpandedLR,2,train,3750.0,6,5.10254116237536,0.7474468738788926
1569,ExpandedLR,2,test,3750.0,6,5.559972167342133,0.7200980215351749
1570,EMLR,2,train,3750.0,6,5.382732114597332,0.7335786661285476
1571,EMLR,2,test,3750.0,6,5.38923159819525,0.7286935003739239
1572,MICELR,2,train,3750.0,6,5.777244193319347,0.7140520703396763
1573,MICELR,2,test,3750.0,6,5.851648060178013,0.7054143761826327
1574,"MLP W0.3, D1",2,train,3750.0,6,7.2659866262072255,0.6403659317177303
1575,"MLP W0.3, D1",2,test,3750.0,6,7.177794349849617,0.6386530761183714
1576,"MLP W0.5, D1",2,train,3750.0,6,6.255082391702997,0.6904012016956909
1577,"MLP W0.5, D1",2,test,3750.0,6,6.40312473703996,0.6776517528663625
1578,"MLP W1, D1",2,train,3750.0,6,5.675979906661804,0.7190642027940631
1579,"MLP W1, D1",2,test,3750.0,6,6.0360756045046084,0.6961298630615714
1580,"MLP W2, D1",2,train,3750.0,6,5.413995188315789,0.7320312828251123
1581,"MLP W2, D1",2,test,3750.0,6,5.7803328409918455,0.7090045507993525
1582,"MLP W4, D1",2,train,3750.0,6,5.169120561005577,0.7441514893392613
1583,"MLP W4, D1",2,test,3750.0,6,5.727204185836692,0.7116791713268528
1584,ConstantImputedLR,2,train,7500.0,6,7.458749089070949,0.6259165378752797
1585,ConstantImputedLR,2,test,7500.0,6,7.401501057174691,0.6266428264461141
1586,ExpandedLR,2,train,7500.0,6,5.441373348785094,0.7270952867942293
1587,ExpandedLR,2,test,7500.0,6,5.679309988020585,0.713516068094284
1588,EMLR,2,train,7500.0,6,5.580766056359999,0.7201042342702927
1589,EMLR,2,test,7500.0,6,5.550025654612924,0.7200376145931651
1590,MICELR,2,train,7500.0,6,6.080604585896482,0.6950355095552712
1591,MICELR,2,test,7500.0,6,6.0187289234645895,0.6963946094321656
1592,"MLP W0.3, D1",2,train,7500.0,6,7.478536811554828,0.624924111444797
1593,"MLP W0.3, D1",2,test,7500.0,6,7.453120099885439,0.6240389843687884
1594,"MLP W0.5, D1",2,train,7500.0,6,6.48867524784014,0.6745692779943937
1595,"MLP W0.5, D1",2,test,7500.0,6,6.45854451139257,0.6742087982669351
1596,"MLP W1, D1",2,train,7500.0,6,5.975458131255851,0.7003089876294621
1597,"MLP W1, D1",2,test,7500.0,6,6.014581827304121,0.6966038032279873
1598,"MLP W2, D1",2,train,7500.0,6,5.713775999202643,0.7134333006698456
1599,"MLP W2, D1",2,test,7500.0,6,5.863433175339305,0.7042282611653891
1600,"MLP W4, D1",2,train,7500.0,6,5.5077024750609915,0.7237686392691969
1601,"MLP W4, D1",2,test,7500.0,6,5.732932533670658,0.7108111624369013
1602,ConstantImputedLR,2,train,18750.0,6,7.361298599602476,0.627519961588837
1603,ConstantImputedLR,2,test,18750.0,6,7.409749172185118,0.6301954332062278
1604,ExpandedLR,2,train,18750.0,6,5.495218349816522,0.7219431987003054
1605,ExpandedLR,2,test,18750.0,6,5.580097392641781,0.7215093991711441
1606,EMLR,2,train,18750.0,6,5.547827559775288,0.7192811846166381
1607,EMLR,2,test,18750.0,6,5.532172746143471,0.7239012147002825
1608,MICELR,2,train,18750.0,6,6.039379316063072,0.6944087773116232
1609,MICELR,2,test,18750.0,6,6.074936618012708,0.6968130429088043
1610,"MLP W0.3, D1",2,train,18750.0,6,7.3440530562202335,0.6283925821699103
1611,"MLP W0.3, D1",2,test,18750.0,6,7.394528063034566,0.6309550858671669
1612,"MLP W0.5, D1",2,train,18750.0,6,6.608010742829383,0.6656361561744848
1613,"MLP W0.5, D1",2,test,18750.0,6,6.602937039552162,0.6704616830156399
1614,"MLP W1, D1",2,train,18750.0,6,5.907140117931777,0.7011000507239076
1615,"MLP W1, D1",2,test,18750.0,6,5.949477830909326,0.7030744198241522
1616,"MLP W2, D1",2,train,18750.0,6,5.681638953499755,0.7125103584641665
1617,"MLP W2, D1",2,test,18750.0,6,5.804065098246333,0.710331655036728
1618,"MLP W4, D1",2,train,18750.0,6,5.584006161939025,0.7174505555582897
1619,"MLP W4, D1",2,test,18750.0,6,5.749918296147282,0.7130340049042072
1620,ConstantImputedLR,2,train,37500.0,6,7.4494278159051595,0.6273244758912168
1621,ConstantImputedLR,2,test,37500.0,6,7.312098094120754,0.627414895245975
1622,ExpandedLR,2,train,37500.0,6,5.512553407204047,0.724221271622886
1623,ExpandedLR,2,test,37500.0,6,5.5743353843111905,0.7159619159420765
1624,EMLR,2,train,37500.0,6,5.5466011313399335,0.72251795242165
1625,EMLR,2,test,37500.0,6,5.532940522300161,0.7180711749810189
1626,MICELR,2,train,37500.0,6,6.152697936781726,0.6921965035519244
1627,MICELR,2,test,37500.0,6,6.126507936647211,0.6878261790295985
1628,"MLP W0.3, D1",2,train,37500.0,6,7.428601218755227,0.62836637645057
1629,"MLP W0.3, D1",2,test,37500.0,6,7.304894654828445,0.6277819436838881
1630,"MLP W0.5, D1",2,train,37500.0,6,6.35046497901238,0.6823027321192526
1631,"MLP W0.5, D1",2,test,37500.0,6,6.327257414299212,0.677597067740675
1632,"MLP W1, D1",2,train,37500.0,6,5.984614403446487,0.7006052861360074
1633,"MLP W1, D1",2,test,37500.0,6,5.991108009225719,0.6947254294899534
1634,"MLP W2, D1",2,train,37500.0,6,5.659063209860153,0.7168917667479797
1635,"MLP W2, D1",2,test,37500.0,6,5.7265393322163405,0.7082064231759424
1636,"MLP W4, D1",2,train,37500.0,6,5.571790116421031,0.7212578129251876
1637,"MLP W4, D1",2,test,37500.0,6,5.66143413249096,0.7115238332198826
1638,ConstantImputedLR,2,train,75000.0,6,7.408583147829116,0.626479377475168
1639,ConstantImputedLR,2,test,75000.0,6,7.417258423586267,0.6242616769642056
1640,ExpandedLR,2,train,75000.0,6,5.511095420641482,0.7221455504734469
1641,ExpandedLR,2,test,75000.0,6,5.5468632497246,0.7190108559608881
1642,EMLR,2,train,75000.0,6,5.524660875665194,0.7214616171080268
1643,EMLR,2,test,75000.0,6,5.5349244479011555,0.7196156434874941
1644,MICELR,2,train,75000.0,6,6.085150640015972,0.693203246847251
1645,MICELR,2,test,75000.0,6,6.084374788864136,0.6917819699230967
1646,"MLP W0.3, D1",2,train,75000.0,6,7.397061239707461,0.6270602807610461
1647,"MLP W0.3, D1",2,test,75000.0,6,7.417697910075495,0.6242394137630296
1648,"MLP W0.5, D1",2,train,75000.0,6,6.4165834788118525,0.6764933040954464
1649,"MLP W0.5, D1",2,test,75000.0,6,6.42743245293822,0.6744035931641204
1650,"MLP W1, D1",2,train,75000.0,6,5.912345595933062,0.7019156074097688
1651,"MLP W1, D1",2,test,75000.0,6,5.940895784022585,0.6990502296480887
1652,"MLP W2, D1",2,train,75000.0,6,5.665994994968423,0.7143359350210802
1653,"MLP W2, D1",2,test,75000.0,6,5.7140487121519925,0.710541690980917
1654,"MLP W4, D1",2,train,75000.0,6,5.557459231508517,0.7198080131667687
1655,"MLP W4, D1",2,test,75000.0,6,5.625228811029144,0.715041067811847
1656,ConstantImputedLR,2,train,750.0,8,6.590862433273085,0.5983008768458304
1657,ConstantImputedLR,2,test,750.0,8,5.66295211353014,0.6582418574098184
1658,ExpandedLR,2,train,750.0,8,4.381679429874222,0.7329459076497451
1659,ExpandedLR,2,test,750.0,8,13.755589240676937,0.1698526607888443
1660,EMLR,2,train,750.0,8,5.0282493645655295,0.6935388378689904
1661,EMLR,2,test,750.0,8,4.332584734202352,0.7385292897254356
1662,MICELR,2,train,750.0,8,5.656177924993934,0.6552679204160394
1663,MICELR,2,test,750.0,8,5.382982025191525,0.6751380019388895
1664,"MLP W0.3, D1",2,train,750.0,8,6.780526752290272,0.586741237813128
1665,"MLP W0.3, D1",2,test,750.0,8,6.406638601187357,0.6133605114976932
1666,"MLP W0.5, D1",2,train,750.0,8,5.374666978781237,0.672425417086135
1667,"MLP W0.5, D1",2,test,750.0,8,5.374932091961983,0.6756238139629627
1668,"MLP W1, D1",2,train,750.0,8,4.935849733857575,0.6991703999006564
1669,"MLP W1, D1",2,test,750.0,8,5.5678298977619525,0.6639824660408409
1670,"MLP W2, D1",2,train,750.0,8,3.596838447987279,0.7807803052617852
1671,"MLP W2, D1",2,test,750.0,8,5.51162803662069,0.6673742382629402
1672,"MLP W4, D1",2,train,750.0,8,2.6364968232000567,0.8393110958087062
1673,"MLP W4, D1",2,test,750.0,8,6.240540414263604,0.6233845072357169
1674,ConstantImputedLR,2,train,3750.0,8,6.6151669683295005,0.5843558942555436
1675,ConstantImputedLR,2,test,3750.0,8,6.052216426884204,0.6053039437036754
1676,ExpandedLR,2,train,3750.0,8,4.337336449829912,0.7274765189399839
1677,ExpandedLR,2,test,3750.0,8,6.433321020281609,0.5804501596614862
1678,EMLR,2,train,3750.0,8,4.902531161660446,0.6919642103777072
1679,EMLR,2,test,3750.0,8,4.647165404748771,0.6969345230181494
1680,MICELR,2,train,3750.0,8,5.4884803581818185,0.6551478562379249
1681,MICELR,2,test,3750.0,8,5.2025063821028485,0.6607178912586265
1682,"MLP W0.3, D1",2,train,3750.0,8,6.1874483543590095,0.6112303059922616
1683,"MLP W0.3, D1",2,test,3750.0,8,5.873171977956184,0.6169803499834852
1684,"MLP W0.5, D1",2,train,3750.0,8,5.858083718406596,0.6319249415516811
1685,"MLP W0.5, D1",2,test,3750.0,8,5.763054241184337,0.6241616920516669
1686,"MLP W1, D1",2,train,3750.0,8,5.174921753858348,0.6748493673738442
1687,"MLP W1, D1",2,test,3750.0,8,5.011260514645659,0.6731900145840612
1688,"MLP W2, D1",2,train,3750.0,8,4.712689763964107,0.7038923232063843
1689,"MLP W2, D1",2,test,3750.0,8,5.147423413580811,0.6643101339861284
1690,"MLP W4, D1",2,train,3750.0,8,4.231894631715904,0.7341016382163208
1691,"MLP W4, D1",2,test,3750.0,8,5.323475606300994,0.6528288680716592
1692,ConstantImputedLR,2,train,7500.0,8,6.572177545367041,0.5809652839194143
1693,ConstantImputedLR,2,test,7500.0,8,6.565954743813054,0.5599820683737406
1694,ExpandedLR,2,train,7500.0,8,4.497579857596507,0.7132393205040142
1695,ExpandedLR,2,test,7500.0,8,5.789777101863404,0.6119976691372169
1696,EMLR,2,train,7500.0,8,4.8635586102269315,0.6899049230928966
1697,EMLR,2,test,7500.0,8,4.8222258266039155,0.676838187766011
1698,MICELR,2,train,7500.0,8,5.395880915158273,0.6559646461648165
1699,MICELR,2,test,7500.0,8,5.404411194001189,0.63782299329995
1700,"MLP W0.3, D1",2,train,7500.0,8,6.145614044736861,0.608162497345718
1701,"MLP W0.3, D1",2,test,7500.0,8,6.11124144909032,0.5904547126781188
1702,"MLP W0.5, D1",2,train,7500.0,8,5.514976427207221,0.6483712490398281
1703,"MLP W0.5, D1",2,test,7500.0,8,5.582985403857652,0.6258558297222732
1704,"MLP W1, D1",2,train,7500.0,8,5.12897509535224,0.6729822637886007
1705,"MLP W1, D1",2,test,7500.0,8,5.280271364852151,0.6461422329209765
1706,"MLP W2, D1",2,train,7500.0,8,4.932538905928899,0.6855068163124423
1707,"MLP W2, D1",2,test,7500.0,8,5.295859417570097,0.6450975984416581
1708,"MLP W4, D1",2,train,7500.0,8,4.594940333609445,0.707031725054571
1709,"MLP W4, D1",2,test,7500.0,8,5.2544649787819155,0.6478716497482968
1710,ConstantImputedLR,2,train,18750.0,8,6.775959406618714,0.5648681746108412
1711,ConstantImputedLR,2,test,18750.0,8,6.770936285507565,0.5682576750829413
1712,ExpandedLR,2,train,18750.0,8,4.702115079027871,0.6980442480914617
1713,ExpandedLR,2,test,18750.0,8,5.423936656760042,0.6541478277672352
1714,EMLR,2,train,18750.0,8,5.007505900616213,0.6784329638908763
1715,EMLR,2,test,18750.0,8,5.087377226295841,0.6756082203708975
1716,MICELR,2,train,18750.0,8,5.543862292666858,0.6439897622825297
1717,MICELR,2,test,18750.0,8,5.59892172169693,0.6429900712065484
1718,"MLP W0.3, D1",2,train,18750.0,8,6.374796130857655,0.5906296790688661
1719,"MLP W0.3, D1",2,test,18750.0,8,6.423908396458461,0.5903855790110593
1720,"MLP W0.5, D1",2,train,18750.0,8,5.684502111347946,0.6349582942124399
1721,"MLP W0.5, D1",2,test,18750.0,8,5.882512354644293,0.6249071836957827
1722,"MLP W1, D1",2,train,18750.0,8,5.40871448592513,0.6526685497893479
1723,"MLP W1, D1",2,test,18750.0,8,5.635352885168039,0.6406670726501869
1724,"MLP W2, D1",2,train,18750.0,8,5.149473244600068,0.6693162461205477
1725,"MLP W2, D1",2,test,18750.0,8,5.442870829017048,0.6529405082465779
1726,"MLP W4, D1",2,train,18750.0,8,4.964335677512215,0.6812052263638998
1727,"MLP W4, D1",2,test,18750.0,8,5.375940548565588,0.6572082540458279
1728,ConstantImputedLR,2,train,37500.0,8,6.889421202036782,0.560659265642325
